# FKCTX_COUNTS 1
# chunk_count=322253
# corpus_sha256=6f363cf9acc1efc0bf7bad645d0fb693a6e08bf3110fbdadcfc123a9e9612b6f
# database_sha256=991a13b8552748ea2c35fb229446809869a0ceee14ba0107a65351c8527efbc2
# seed_sha256=1ca65d164a833af40de728f5d9d8edd831cca8177516f72285ed2d0429a707eb
# sentence_count=248802
# tokenizer_version=1
kind	previous_surface	next_surface	count
B	チラチラ	見え隠れします	2
B	チーズ	バーガー	3
B	チーム	試合	16
B	ツアー	ガイド	4
B	ツナ	サンド	2
B	ツール	バー	3
B	ティー	バッグ	5
B	テキサス	州	3
B	テスト	合格	14
B	テニス	します	30
B	テニス	する	71
B	テル	ブル	2
B	テル	社	2
B	テレビ	ドラマ	12
B	テレビ	消して	11
B	テレビ	見た	36
B	テレビ	見て	118
B	テレビ	見ない	16
B	テレビ	見ます	18
B	テレビ	見る	70
B	テレホン	カード	3
B	テント	張った	3
B	テント	張る	3
B	テーブル	クロス	16
B	テーブル	マナー	9
B	ディスプレイ	モニタ	2
B	ディーゼル	エンジン	2
B	ディール	市内	2
B	デスク	トップ	5
B	デスク	ワーク	5
B	デパート	買い物	8
B	デンマーク	属して	2
B	デー	ビス	2
B	データ	転送	2
B	データベース	ソフト	2
B	デート	誘った	9
B	ト	エバ	69
B	ト	ニー	129
B	トイレ	トレーニング	5
B	トゥ	ユー	3
B	トゥ	ロット	2
B	トゴ	メリー	4
B	トマト	ソース	5
B	トマト	栽培して	4
B	トラック	衝突した	4
B	トラブル	巻き	6
B	トラブル	巻き込む	2
B	トラベラーズチェック	使えます	2
B	トラベラーズチェック	現金	3
B	トランペット	吹いて	3
B	トリ	オール	3
B	トリ	シア	3
B	トル	スト	2
B	トル	ダム	5
B	トルコ	語	7
B	トレー	シー	4
B	トレーニング	パンツ	2
B	トン	ホテル	9
B	トンネル	抜ける	2
B	トンネル	掘る	2
B	トンネル	通り抜けた	3
B	トー	マス	20
B	トースト	バター	4
B	トーナメント	優勝	5
B	ド	ガ	6
B	ド	バーグ	4
B	ド	ワード	7
B	ドア	ひとりでに	7
B	ドア	ノック	9
B	ドア	ノックした	16
B	ドア	ノックして	8
B	ドア	バタン	5
B	ドア	鍵	46
B	ドア	閉まります	6
B	ドア	閉めた	18
B	ドア	閉めて	30
B	ドア	開いて	14
B	ドア	開きます	9
B	ドア	開け	20
B	ドア	開けた	30
B	ドア	開けっぱなし	5
B	ドア	開けっ放し	15
B	ドア	開けて	38
B	ドア	開ける	21
B	ドア	開け放し	5
B	ドイツ語	話せる	10
B	ドキュメンタリー	番組	2
B	ドジャース	ジャイアンツ	2
B	ドッと	笑い	2
B	ドッグ	トレーナー	2
B	ドライブ	スルー	2
B	ドライヤー	持ってきた	2
B	ドル	払った	17
B	ドル	支払った	8
B	ドル	札	20
B	ドル	紙幣	9
B	ドル	貯金した	5
B	ドレス	着	25
B	ドレス	着た	7
B	ドレス	着て	13
B	ドン	叩いた	2
B	ナイト	倒した	2
B	ナイフ	フォーク	11
B	ナイル	川	6
B	ナル	ド	8
B	ナン	シー	102
B	ニ	クソ	6
B	ニ	コル	3
B	ニューギニア	島	3
B	ニュース	キャスター	3
B	ニュース	聞いて	43
B	ニュース	聞きました	7
B	ニュートン	引力	2
B	ニューヨーク	タイムズ	4
B	ニー	君	57
B	ニーズ	応える	2
B	ネイル	サロン	2
B	ネクタイ	着用	4
B	ネクタイ	締めて	2
B	ネジ	回す	2
B	ネズミ	ネズミ捕り	2
B	ネズミ	捕まえる	3
B	ネズミ	追いかけた	3
B	ノブ	回した	2
B	ノート	パソコン	32
B	ノーベル平和賞	受賞した	2
B	ハ	メド	7
B	ハイ	タッチした	2
B	ハイ	リターン	2
B	ハイテク	産業	3
B	ハイヒール	履いて	3
B	ハイヒール	履く	2
B	ハイブリッド	カー	2
B	ハエ	追え	2
B	ハチ	刺され	2
B	ハッピー	バースデー	4
B	ハワイ	地上の楽園	2
B	ハン	セ	2
B	ハンド	クリーム	2
B	ハンドバッグ	奪った	3
B	ハンバーグ	ハンバーグ	2
B	ハンプ	ダンプ	3
B	ハンプ	ティ	3
B	ハンプ	トン	4
B	ハードディスク	保存	3
B	ハーバー	ド	13
B	ハーバード大学	卒業しました	2
B	バイ	デン	3
B	バイ	ロン	3
B	バイオリン	奏者	4
B	バイオリン	弾いて	7
B	バイオリン	弾きます	3
B	バイオリン	弾く	9
B	バイオリン	弾ける	5
B	バイク	乗る	6
B	バカ	チック	3
B	バグ	改修	2
B	バケツ	水	11
B	バス	乗った	17
B	バス	乗り	21
B	バス	乗り遅れた	10
B	バス	乗り遅れる	8
B	バス	乗る	20
B	バス	乗れば	20
B	バス	通学	11
B	バス	間に合う	13
B	バス	降りた	10
B	バスルーム	廊下	2
B	バス停	着いた	8
B	バタン	閉める	2
B	バター	サンド	4
B	バター	塗った	7
B	バック	パック	6
B	バック	ミラー	3
B	バック	モニター	2
B	バッテリー	上がって	4
B	バット	ボール	5
B	バッハ	弾き	2
B	バナナ	タルト	4
B	バナナ	パイ	5
B	バニラ	アイス	3
B	バプテスマ	授けて	6
B	バヤ	カイロ	2
B	バラ	ユリ	3
B	バランス	崩して	2
B	バリケード	築いた	2
B	バル	カン	2
B	バレエ	ダンサー	2
B	バン	ロール	2
B	バンドエイド	貼った	2
B	バー	ナーズ	2
B	バーグ	大西洋	2
B	バーゲンセール	利用して	2
B	バージョン	アップした	2
B	バージョン	アップして	2
B	バースデー	カード	3
B	バースデー	ケーキ	6
B	バースデー	トゥ	3
B	パ	トリ	3
B	パイプ	くわえて	2
B	パイプ	ライン	3
B	パジャマ	姿	6
B	パスタ	炭水化物	2
B	パスタ	茹でた	2
B	パスポート	無くして	3
B	パスポート	見せて	9
B	パスワード	復旧	2
B	パソコン	ウイルス	6
B	パソコン	起動しない	2
B	パター	ソ	11
B	パッと	明る	2
B	パック	マン	2
B	パナマ	運河	3
B	パパ	ママ	5
B	パブ	ロ	3
B	パプリカ	小さじ	2
B	パリ	行った	29
B	パン	バター	10
B	パン	焼く	5
B	パンクした	タイヤ	3
B	パンダ	竹林	2
B	パンフレット	配る	2
B	パー	クス	3
B	パーッと	派手	2
B	パーティー	出席	19
B	パーティー	出席した	11
B	パーティー	招待	22
B	パーティー	招待した	9
B	パーティー	開く	15
B	パートナー	感謝したい	2
B	ヒマラヤ	山脈	2
B	ヒューズ	とんだ	2
B	ヒル	トン	14
B	ヒンズー	教徒	4
B	ヒンドゥー	文化	2
B	ヒース	ロー	3
B	ビザ	申請した	4
B	ビジネス	スキル	19
B	ビジネス	プラン	4
B	ビタミン	ミネラル	2
B	ビタミン	豊富	4
B	ビタミンＥ	豊富	2
B	ビデオ	ゲーム	10
B	ビデオ	デッキ	5
B	ビニール	袋	6
B	ビュー	モニター	2
B	ビリビリ	破	2
B	ビール	一杯	11
B	ビール	限る	6
B	ビール	飲む	11
B	ビール	飲んで	15
B	ビール	麦芽	3
B	ピアノ	ひきます	3
B	ピアノ	ひく	9
B	ピアノ	弾いた	5
B	ピアノ	弾いて	36
B	ピアノ	弾かない	3
B	ピアノ	弾き	8
B	ピアノ	弾きます	10
B	ピアノ	弾く	30
B	ピアノ	弾けます	6
B	ピアノ	弾ける	5
B	ピクニック	行く	24
B	ピューマ	慣らす	2
B	ピリ	ピリ	3
B	ピリ	ポ	3
B	ピン	こない	5
B	ピント	ずれて	2
B	ピント	合わせ	2
B	ピーナッツ	アレルギー	3
B	ピーナッツ	バター	6
B	ピーナツ	バター	2
B	ファ	ディル	3
B	ファイル	形式	3
B	ファウル	判定した	2
B	ファッション	センス	3
B	ファッション	デザイナー	2
B	ファン	レター	3
B	ファー	スーツ	9
B	ファー	ソ	4
B	ファースト	ネーム	3
B	ファースト	フード	5
B	フィギュア	スケート	3
B	フィットネス	センター	2
B	フィルム	現像	2
B	フィルム	現像して	2
B	フィレ	ン	7
B	フィー	リア	2
B	フェ	ルナ	2
B	フェイス	ブック	16
B	フォボス	ダイモス	4
B	フォロー	アップ	2
B	フォーク	はし	4
B	フォード	氏	4
B	フォード	社	3
B	フクロウ	昼間	2
B	フッ	ソ	3
B	フライドポテト	ケチャップ	2
B	フライパン	油	3
B	フランク	リン	4
B	フランクフルト	にちなんで	2
B	フランス	人	45
B	フランス語	勉強	37
B	フランス語	勉強して	26
B	フランス語	版	14
B	フランス語	翻訳	30
B	フランス語	翻訳して	15
B	フランス語	翻訳しました	9
B	フランス語	訳した	10
B	フランス語	訳して	14
B	フランス語	訳す	11
B	フランス語	話します	13
B	フランス語	話す	86
B	フランス語	話せない	36
B	フランス語	話せます	20
B	フランス語	話せる	80
B	フル	ネーム	3
B	フル	ハウス	2
B	フル	稼働して	2
B	フルーツ	ジュース	5
B	フルート	吹く	2
B	フレンチ	トースト	2
B	フレンチ	ホルン	2
B	フロント	ガラス	14
B	ブッシュ	大統領	4
B	ブドウ	酸っぱい	2
B	ブラ	イア	36
B	ブラ	ポル語	2
B	ブラウン	夫人	6
B	ブラウン	氏	27
B	ブラシ	かけた	5
B	ブラック	リスト	4
B	ブランコ	遊ぶ	3
B	ブランド	品	3
B	ブリ	オシ	3
B	ブリーフ	ケース	2
B	ブル	ブル	4
B	ブルマ	特別	2
B	ブルー	スカイ	2
B	ブルー	タス	2
B	ブルーベリー	タルト	2
B	ブルーベリー	マフィン	3
B	ブロード	ウェイ	2
B	ブース	カ	2
B	ブーツ	履いて	3
B	ブーツ	１足	2
B	プライド	許さなかった	3
B	プラグ	イン	2
B	プラス	ドライバー	2
B	プラスチック	製	6
B	プリ	マス	2
B	プレハブ	小屋	2
B	プロ	グラマー	18
B	プロ	ゴルファー	2
B	プロ	並み	3
B	プロキシ	マ	2
B	プロフィール	写真	17
B	プロポーズ	受け入れた	3
B	プロポーズ	断った	4
B	プー	チン	3
B	プール	泳いで	6
B	プール	突き落とした	3
B	ヘア	ゴム	2
B	ヘア	ドライヤー	2
B	ヘア	ブラシ	2
B	ヘアスタイル	変えた	2
B	ヘッド	スカーフ	3
B	ヘビー	級	2
B	ヘリコプター	操縦	2
B	ヘルメット	かぶ	3
B	ヘレ	ン	40
B	ベイ	カー	8
B	ベスト	尽く	5
B	ベスト	尽くす	6
B	ベッド	寝	18
B	ベッド	横	17
B	ベッド	潜り込む	2
B	ベビー	ベッド	4
B	ベル	ボトム	2
B	ベル	ボーイ	5
B	ベル	鳴った	18
B	ベル	鳴って	10
B	ベル	鳴らした	4
B	ベル	鳴らして	3
B	ベル	鳴らせ	2
B	ベル	鳴りました	2
B	ベル	鳴る	11
B	ベルト	締める	2
B	ベロ	ベロ	2
B	ベンチ	プレス	2
B	ベンチ	座	21
B	ベンチ	座った	7
B	ベンチ	座って	10
B	ベンチ	腰	7
B	ベンチ	腰掛け	5
B	ベンチ	腰掛けました	2
B	ベーグル	クリーム	2
B	ベーグル	屋	2
B	ペット	飼って	10
B	ペド	ロ	3
B	ペパー	バーグ	10
B	ペン	フレンド	4
B	ペンション	経営して	2
B	ペンチ	道具	2
B	ページ	めくった	4
B	ページ	めくって	4
B	ページ	めくる	4
B	ページ	開いて	9
B	ペーパー	ドライバー	2
B	ホスト	ファミリー	3
B	ホタテ	貝	2
B	ホッと	ため息	2
B	ホット	チップス	2
B	ホテル	チェックインした	4
B	ホテル	泊まった	18
B	ホテル	泊まって	22
B	ホテル	泊まります	4
B	ホテル	泊まる	10
B	ホノルル	経由	2
B	ホブ	ソ	2
B	ホヤ	ホヤ	2
B	ホラー	映画	16
B	ホルモン	分泌	2
B	ホワイト	ハウス	9
B	ホワイト	博士	4
B	ホワイト	氏	22
B	ホン	ト	45
B	ホー	キング	11
B	ホーム	レス	19
B	ホームページ	開設した	2
B	ホームラン	打たなかった	2
B	ボウ	ブリッジ	2
B	ボクシング	ホッケー	2
B	ボストン	シカゴ	12
B	ボストン	住んで	48
B	ボストン	行き	40
B	ボストン	行く	66
B	ボストン	行った	40
B	ボタン	取れ	4
B	ボタン	押し	22
B	ボタン	押した	4
B	ボタン	押して	14
B	ボタン	押します	2
B	ボタン	押す	14
B	ボタン	押せば	6
B	ボックス	チェックして	2
B	ボディ	ガード	5
B	ボディー	ガード	2
B	ボランティア	活動	11
B	ボリューム	下げて	6
B	ボン	ジュール	5
B	ボンベイ	向け	2
B	ボー	リング	8
B	ボーイング	社	7
B	ボート	渦	3
B	ボート	漕いで	3
B	ボール	投げ	8
B	ボール	投げて	4
B	ボール	蹴った	6
B	ポ	パイ	3
B	ポ	ランド	2
B	ポイント	カード	4
B	ポケット	手	15
B	ポケモン	ゴー	2
B	ポタポタ	落ちて	2
B	ポチ	名づけ	3
B	ポッド	キャスター	2
B	ポップ	ミュージック	4
B	ポップコーン	食べた	6
B	ポテト	サラダ	4
B	ポテト	ピクルス	2
B	ポリ	フィレ	2
B	ポリオ	ワクチン	2
B	ポルトガル	語	21
B	ポロ	シャツ	4
B	ポン	ペイ	2
B	ポンド	単位	5
B	ポンド	減量した	2
B	ポーター	運んで	2
B	マ	シュー	2
B	マ	リラ	3
B	マ	ルクス	2
B	マイクロ	ソフト	3
B	マイナス	ドライバー	2
B	マイペース	仕事したい	2
B	マイル	上流	4
B	マイル	歩いた	11
B	マイル	離れた	8
B	マイン	スイ	3
B	マウンテン	バイク	2
B	マサチューセッツ	州	2
B	マスク	ナチス	2
B	マスク	外さない	2
B	マスコミ	洗脳	2
B	マッサージして	あげて	2
B	マッチ	擦った	3
B	マッチ	擦って	2
B	マネージャー	敗北	2
B	マフラー	編んで	2
B	マヨネーズ	楽器	4
B	マラソン	大会	4
B	マラリア	蚊	3
B	マル	コ	11
B	マーケティング	分科会	2
B	ミ	ラ	8
B	ミ	レイ	9
B	ミケ	ランジ	2
B	ミシシッピ	川	3
B	ミス	夫人	13
B	ミス	夫妻	6
B	ミス	氏	37
B	ミスター	ハイ	2
B	ミドル	ネーム	3
B	ミミズ	這った	2
B	ミル	トン	9
B	ミート	ボール	5
B	メイン	フレーム	2
B	メガネ	かけて	6
B	メキシコ	シティ	4
B	メッセージ	残して	5
B	メッセージ	送った	5
B	メット	理論	17
B	メニュー	見せて	6
B	メモ	参照した	3
B	メン	ホ	3
B	メンバー	構成	5
B	メール	フォルダ	3
B	メール	ボックス	5
B	モスク	お祈り	2
B	モダン	ジャズ	4
B	モチベーション	上がらない	2
B	モチベーション	高める	2
B	モニ	カ	4
B	モンク	本社	2
B	モンスター	逆襲して	2
B	モーション	センサー	2
B	モーツァルト	ベートーヴェン	2
B	モーニング	コール	3
B	ヤング	夫人	2
B	ユニフォーム	支給	2
B	ユー	チュー	2
B	ユー	フォー	5
B	ユーザー	名	8
B	ユーモア	溢れる	2
B	ユーモア	解する	2
B	ヨ	ハネ	14
B	ヨット	ブイ	2
B	ヨーロッパ	行った	19
B	ライオン	ヒョウ	2
B	ライオン	檻	3
B	ライオン	生け捕り	3
B	ライオン	百獣の王	2
B	ライフ	ガード	2
B	ライフ	ジャケット	2
B	ライフ	スタイル	3
B	ラジウム	発見	2
B	ラジオ	体操	5
B	ラジオ	消して	8
B	ラジオ	聞いて	16
B	ラス	ブール	2
B	ラス	ベガス	4
B	ラテン	系	2
B	ラテン語	由来	2
B	ラテン語	由来して	2
B	ラブ	ストーリー	2
B	ラブ	ラブ	3
B	ラブレター	書いた	5
B	ラブレター	書ける	3
B	ラマ	アルパカ	2
B	ラン	ダー	4
B	ランク	イン	2
B	ランジ	ロ	2
B	ラーメン	食	9
B	リアクション	大きめ	2
B	リコッタ	マスカルポーネ	2
B	リス	お泊まり会	2
B	リス	ティーン	3
B	リス	ヴァンパイア	2
B	リスト	載って	7
B	リスボン	住	2
B	リゾート	地	3
B	リトアニア	語	3
B	リバ	プール	4
B	リボン	結んだ	3
B	リモート	ワーク	2
B	リラックスして	接する	2
B	リン	カーン	33
B	リンク	クリックしない	2
B	リンク	外しました	2
B	リンク	解除	2
B	リング	海峡	2
B	リンゴ	１個	4
B	リーダー	みなした	2
B	ルー	サー	9
B	ルー	シー	45
B	ルート	ビア	6
B	ルーブル	美術館	2
B	ルーム	サービス	4
B	ルーム	メイト	12
B	ルーム	メート	3
B	レ	ン	38
B	レイ	ラ	21
B	レイアウト	変えた	2
B	レイン	ボウ	2
B	レインボー	パスタ	2
B	レインボー	ブリッジ	3
B	レオ	ナル	3
B	レギュラー	満タン	2
B	レク	サンド	2
B	レスト	登頂	2
B	レッド	ヘアー	2
B	レポート	作成	4
B	レポート	提出	16
B	レポート	提出した	4
B	レポート	提出しなかった	2
B	レポート	書	9
B	レモン	すっぱ	3
B	レモン	アーモンド	2
B	レモン	ティー	4
B	レモン	柑橘系	2
B	レンガ	造り	2
B	レンジ	チン	2
B	レンズ	豆	2
B	レントゲン	撮り	2
B	レントゲン	撮ります	2
B	レンブ	ラン	4
B	レース	勝った	6
B	レース	勝つ	8
B	ロ	イ	18
B	ロ	イド	2
B	ロ	ジャー	7
B	ロ	ナル	3
B	ロ	ニキ	2
B	ロ	バーツ	3
B	ロ	ミ	9
B	ログ	イン	20
B	ロゴ	デザイン	2
B	ロシア	語	56
B	ロック	クライミング	2
B	ロック	バンド	3
B	ロット	斜面	2
B	ロバー	ト	30
B	ロビン	ソ	5
B	ロブ	スター	12
B	ロマンティック	ディナー	2
B	ロング	ショート	2
B	ロング	スカート	4
B	ロング	ヘア	3
B	ロング	ヘアー	2
B	ロンドン	滞在中	7
B	ロー	ランド	3
B	ロースト	チキン	4
B	ロースト	ビーフ	5
B	ロープ	しっかり	6
B	ロープ	ぴんと	2
B	ロープ	放さない	2
B	ロープ	放す	2
B	ローマ	訪れた	8
B	ローン	返済して	2
B	ワイヤレス	イヤホン	2
B	ワイン	一本	11
B	ワクチン	接種	2
B	ワタ	シ	3
B	ワッと	泣き出した	2
B	ワーテルローの戦い	敗れた	2
B	ン	ソニー	8
B	ン	ディ	15
B	ン	博士	15
B	ヴォラピュク	語	3
B	ヶ国	語	17
B	ヶ月	前	24
B	ヶ月	間	18
B	一	人取り	3
B	一	切れ	17
B	一	粒	4
B	一	組	6
B	一	羽	12
B	一	銭	9
B	一世	一代	3
B	一両	日中	5
B	一人で	運べなかった	2
B	一体	全体	22
B	一倍	半	2
B	一円	玉	5
B	一列	並ぶ	2
B	一列	並べ	3
B	一列	並んで	6
B	一匹	白くて	2
B	一匹	黒	5
B	一口	飲み干した	2
B	一同	代表して	2
B	一命	とりとめ	4
B	一団	徹底	2
B	一夜	明かした	7
B	一夜	過ごした	5
B	一定	期間	4
B	一山	当てた	2
B	一年	そこら	3
B	一息	いれ	2
B	一斉	立ち上がった	3
B	一日	一個	5
B	一日	三回	6
B	一日も早い	回復	2
B	一時	停止	4
B	一時	的	12
B	一時	解雇	6
B	一時	解雇した	3
B	一晩	ぐっすり	4
B	一晩	泊めて	5
B	一晩	泊り	2
B	一晩中	泣いた	5
B	一曲	弾いた	2
B	一曲	歌って	2
B	一本	空け	2
B	一杯	いかが	22
B	一杯	おごった	3
B	一杯	飲み	12
B	一杯	飲んだ	9
B	一枚	積み上げ	2
B	一歩	一歩	6
B	一歩	踏み出した	4
B	一歩	踏み出す	2
B	一段	飛ばし	2
B	一気	飲み干した	4
B	一生	かって	4
B	一生	ささげ	4
B	一生	捧げた	7
B	一生	独身	7
B	一生懸命	働いた	45
B	一生懸命	働いて	24
